srcStateName,srcDistrictName,Court_Efficiency_Index_PCA_Absolute
Gujarat,Narmada,0.6188639335509236
Gujarat,Tapi,0.7502150486234592
Gujarat,Valsad,0.5551227929260332
Gujarat,Porbandar,0.590016737568265
Gujarat,Gir Somnath at Veraval,0.5889831038857319
Gujarat,Aravalli at Modasa,0.5914603783777916
Gujarat,Morbi,0.5685381209941216
Gujarat,Devbhumi Dwarka at Khambhaliya,0.6306643943493536
Gujarat,Chhota Udepur,0.7636078892216269
Gujarat,Mahisagar at Lunawada,0.6692439102689353
Gujarat,Botad,0.6987297114259612
Madhya Pradesh,Jabalpur,0.45300913686931876
Madhya Pradesh,Narsinghpur,0.5477625637453457
Madhya Pradesh,Hoshangabad,0.5010150844005822
Madhya Pradesh,Harda,0.45640288690132946
Madhya Pradesh,Umaria,0.4923504453608165
Madhya Pradesh,Dindori,0.4714486462390536
Madhya Pradesh,Panna,0.5133875446236347
Madhya Pradesh,Alirajpur,0.5563324389791349
Madhya Pradesh,Jhabua,0.52413554347364
Madhya Pradesh,Khandwa,0.5204622054001409
Madhya Pradesh,Shahdol,0.4722274366408923
Madhya Pradesh,Sheopur,0.5522514233562079
Madhya Pradesh,Datia,0.47947006452198904
Madhya Pradesh,Rajgarh,0.4871637194001619
Madhya Pradesh,Morena,0.4495692336286856
Madhya Pradesh,Mandleshwar,0.5190245948967588
Madhya Pradesh,Neemuch,0.4976703027248986
Madhya Pradesh,Barwani,0.5200519022534352
Madhya Pradesh,Shajapur,0.4983572164388347
Madhya Pradesh,Chhindwara,0.4944588059785642
Madhya Pradesh,Sidhi,0.4467104987874865
Madhya Pradesh,Anuppur,0.4950614137992152
Madhya Pradesh,Shivpuri,0.5319443644387339
Madhya Pradesh,Raisen,0.532703766074399
Madhya Pradesh,Sehore,0.5385021036621673
Madhya Pradesh,Balaghat,0.5416221222475273
Madhya Pradesh,Damoh,0.5197252902144722
Madhya Pradesh,Vidisha,0.48321558035195894
Madhya Pradesh,Bhind,0.471319808947143
Madhya Pradesh,Guna,0.5068716403671318
Madhya Pradesh,Singrauli,0.40565522272459553
Madhya Pradesh,Satna,0.46820221724208966
Madhya Pradesh,Seoni,0.4925295064348399
Madhya Pradesh,Katni,0.44011798703369626
Madhya Pradesh,Mandsaur,0.49938207681487384
Madhya Pradesh,Tikamgarh,0.5063677013477199
Madhya Pradesh,Betul,0.5291962381329327
Madhya Pradesh,Dhar,0.5213326268485996
Madhya Pradesh,Chhatarpur,0.49275441100460055
Madhya Pradesh,Dewas,0.49653820084223976
Madhya Pradesh,Mandla,0.5280042692812233
Madhya Pradesh,Ratlam,0.49307522728342573
Madhya Pradesh,Sagar,0.45775761305793156
Madhya Pradesh,Gwalior,0.472211022366966
Madhya Pradesh,Ujjain,0.425612621940858
Madhya Pradesh,Rewa,0.4048047633747111
Madhya Pradesh,Indore,0.3840252941181067
Madhya Pradesh,Ashoknagr,0.516697517539569
Madhya Pradesh,Burhanpur,0.5593273664983299
Madhya Pradesh,Bhopal,0.44854656339982557
Madhya Pradesh,Agar Malwa,0.49825339687015613
Karnataka,Belagavi,0.48234762844060264
Karnataka,Bagalkot,0.49722766055132495
Karnataka,Vijayapura,0.5055113515144096
Karnataka,Kalaburagi,0.5115392201194284
Karnataka,Bidar,0.5055744680945461
Karnataka,Raichur,0.5264914865109448
Karnataka,Koppal,0.534885610080255
Karnataka,Gadag,0.5706708644129108
Karnataka,Dharwad,0.5384739497097335
Karnataka,Uttara Kannada,0.49366391190811854
Karnataka,Haveri,0.5162800069483164
Karnataka,Ballari,0.4830993959586102
Karnataka,Chitradurga,0.5246666765766015
Karnataka,Davangere,0.5132268820437843
Karnataka,Shivamogga,0.5352971815431747
Karnataka,Udupi,0.5234294518759258
Karnataka,Chikkamagaluru,0.4887769913133411
Karnataka,Tumakuru,0.48999430875085315
Karnataka,Kolar,0.48687584545041496
Karnataka,Bengaluru,0.49070676870496743
Karnataka,Bengaluru Rural,0.371157415557754
Karnataka,Mandya,0.44034460553826765
Karnataka,Hassan,0.4403453591652135
Karnataka,Dakshina Kannada,0.4887048751388615
Karnataka,Kodagu,0.49854838189868317
Karnataka,Mysuru,0.4606403419969104
Karnataka,Chamrajnagar,0.4973192916120422
Karnataka,Ramanagara,0.4173316482259187
Karnataka,Chikkaballapur,0.4548380201676455
Karnataka,Yadgir,0.48805554274130825
Karnataka,Vijayanagar,0.80279447064805
Diu and Daman,Diu,0.5663846996529323
Diu and Daman,Daman,0.501789792247188
Lakshadweep,Lakshadweep,0.418164368306177
